SampleFk,TripID,StationID,CollectionDateTime,Depth_m,Division,GenusSpecies,Abundance,BioVolume_µm3_L,Flag,Notes
46443,LP220919,LPCR0905,9/20/2022 9:50,1,Cyanobacteria,Gomphosphaeria sp.,61663.64,3616141.5,,
46443,LP220919,LPCR0905,9/20/2022 9:50,1,Chlorophyta,Oocystis sp.,30831.82,6392821.5,,
46443,LP220919,LPCR0905,9/20/2022 9:50,1,Cryptophyta,Plagioselmis nannoplanctica,924954.56,78457360,,
46443,LP220919,LPCR0905,9/20/2022 9:50,1,Cryptophyta,Rhodomonas lacustris,53955.68,52518804,,
46443,LP220919,LPCR0905,9/20/2022 9:50,1,Chlorophyta,Sphaerocystis schroeteri,23123.87,2615245.25,,
46443,LP220919,LPCR0905,9/20/2022 9:50,1,Chlorophyta,Ulothrix subtilissima,84787.5,9988784,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Bacillariophyta,Achnanthidium minutissimum,2905.52,191687.02,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Cyanobacteria,Aphanizomenon sp.,13074.84,2053789.5,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Chlorophyta,Chlamydomonas sp.,2905.52,5476772,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Bacillariophyta,Craticula sp.,85558.3,22981468,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Chlorophyta,Crucigenia sp.,1280.01,163841.62,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Cryptophyta,Cryptomonas erosa,10694.79,35278568,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Bacillariophyta,Cyclotella bodanica,240,2544713.25,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Bacillariophyta,Cyclotella meneghiniana,21389.57,37798468,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Bacillariophyta,Cyclotella ocellata,1384975,278465504,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Bacillariophyta,Fragilaria capucina,21389.57,5946958.5,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Bacillariophyta,Fragilaria crotonensis,17433.12,6407823,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Cyanobacteria,Gomphosphaeria sp.,85558.3,5734167.5,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Cryptophyta,Plagioselmis nannoplanctica,85558.3,7257305.5,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Cryptophyta,Rhodomonas lacustris,53473.94,63109440,,
46442,LP220919,LPCR0453,9/20/2022 7:35,1,Bacillariophyta,Stephanodiscus parvus,69516.12,10701166,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Bacillariophyta,Achnanthidium minutissimum,8021.09,529178.5,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Cyanobacteria,Aphanocapsa sp.,839540.81,3516657.25,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Cyanobacteria,Chroococcus sp.,46488.32,5257701,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Chlorophyta,Closteriopsis longissima,1452.76,6860227.5,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Chlorophyta,Crucigenia sp.,2560.03,576005.75,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Cryptophyta,Cryptomonas erosa,34758.06,92743440,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Bacillariophyta,Cyclotella bodanica,80,965106.06,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Bacillariophyta,Cyclotella meneghiniana,2905.52,8237978,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Bacillariophyta,Cyclotella ocellata,505328.69,101602280,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Cyanobacteria,Dolichospermum sp.,3440.03,617810.31,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Cyanobacteria,Gomphosphaeria sp.,74090.77,8728605,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Cyanobacteria,Microcystis aeruginosa,149727.02,16933712,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Cryptophyta,Plagioselmis nannoplanctica,245980.11,20864754,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Cryptophyta,Rhodomonas lacustris,26736.97,31554720,,
46444,LP220919,LPCR0024,9/19/2022 13:30,1,Chlorophyta,Sphaerocystis schroeteri,40677.29,4600488.5,,
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Achnanthidium minutissimum,3422.33,225782.84,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Chrysophyta,Actinocyclus normanii,1280.01,172412176,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Cyanobacteria,Aphanizomenon sp.,11622.08,1825590.62,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Cyanobacteria,Aphanocapsa sp.,107504.25,450312.38,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Cocconeis placentula,38501.23,56697700,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Craticula sp.,1711.17,435438.34,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Cyclotella ocellata,118926.03,23911478,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Cymbella cistula,855.58,2560165,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Diatoma moniliformis,1452.76,889975.44,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Diatoma vulgaris,240,1375276.12,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Encyonema minutum,15400.49,6407183.5,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Fragilaria crotonensis,2566.75,1765944.38,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Gomphonema sp.,855.58,1903879.75,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Cyanobacteria,Microcystis aeruginosa,52190.56,5902608.5,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Navicula sp.,1452.76,2635696.5,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Cyanobacteria,Oscillatoria tenuis,2960.03,1406503.88,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Cryptophyta,Plagioselmis nannoplanctica,12833.75,1646333.25,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Cryptophyta,Rhodomonas lacustris,1711.17,2019502,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Rhoicosphenia curvata,11978.16,9667958,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Chlorophyta,Spirogyra sp.,4358.28,72906104,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Staurosirella pinnata,2566.75,665253,,Cannot meet tally in 100 fields.
46441,LP220826,LPCR-249,8/29/2022 16:30,0.1,Bacillariophyta,Synedra ulna,4358.28,11706600,,Cannot meet tally in 100 fields.
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Bacillariophyta,Achnanthidium minutissimum,37294.64,2108960.5,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Bacillariophyta,Amphora pediculus,4387.6,315943.66,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Bacillariophyta,Aulacoseira granulata,50457.46,19418288,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Chlorophyta,Chlamydomonas sp.,4387.6,9998035,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Chlorophyta,Chlorella sp.,10969.01,717919.56,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Bacillariophyta,Craticula sp.,65814.08,13956357,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Cryptophyta,Cryptomonas erosa,2905.52,7454495,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Bacillariophyta,Cyclotella bodanica,1452.76,14393641,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Bacillariophyta,Cyclotella meneghiniana,1452.76,3696821,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Bacillariophyta,Cyclotella ocellata,322488.97,82063376,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Cyanobacteria,Gomphosphaeria sp.,70201.68,4704958,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Cyanobacteria,Microcystis aeruginosa,6320.06,714781.69,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Bacillariophyta,Nitzschia amphibia,320,51840.52,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Cryptophyta,Plagioselmis nannoplanctica,197442.22,16747628,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Cyanobacteria,Planktolyngbya limnetica,30713.23,482441.97,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Cryptophyta,Rhodomonas lacustris,4358.28,4242216.5,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Chlorophyta,Scenedesmus communis,320,50265.94,,
46440,LP220826,LPCRDT03,8/29/2022 11:00,1,Chlorophyta,Sphaerocystis schroeteri,26325.63,2977356,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Bacillariophyta,Achnanthidium minutissimum,57038.87,3225469,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Chlorophyta,Chlamydomonas sp.,28519.43,53757820,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Chlorophyta,Chlorella sp.,285194.31,18665910,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Cyanobacteria,Chroococcus sp.,26149.68,1711491.25,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Chlorophyta,Cosmarium sp.,320.32,1962323.62,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Bacillariophyta,Craticula sp.,465817.41,104267768,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Cryptophyta,Cryptomonas erosa,19012.96,55997728,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Bacillariophyta,Cyclotella ocellata,1796724.25,361252544,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Cyanobacteria,Dolichospermum sp.,304207.28,54633872,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Bacillariophyta,Encyonema minutum,80,51843.85,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Bacillariophyta,Fragilaria capucina,38025.91,10213986,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Pyrrophyta,Glenodinium sp.,1452.76,25478400,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Cyanobacteria,Gomphosphaeria sp.,23244.16,1363107.75,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Bacillariophyta,Nitzschia inconspicua,1452.76,74090.77,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Chlorophyta,Pediastrum duplex,46488.32,11503503,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Cryptophyta,Plagioselmis nannoplanctica,484830.34,41124732,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Cryptophyta,Rhodomonas lacustris,47532.39,56097280,,
46439,LP220826,LPCR0024,8/26/2022 10:30,1,Chlorophyta,Ulothrix subtilissima,13074.84,1540342.12,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Bacillariophyta,Achnanthidium minutissimum,36024.55,2037138.38,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Cyanobacteria,Aphanocapsa delicatissima,968159.69,63365.85,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Chlorophyta,Chlorella sp.,657448,43029832,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Cyanobacteria,Chroococcus sp.,23244.16,2628850.5,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Bacillariophyta,Cyclotella bodanica,80,905729.44,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Bacillariophyta,Fragilaria capucina,80,42223.39,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Chrysophyta,Mallomonas sp.,9006.14,34070196,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Chlorophyta,Oocystis sp.,18012.27,3734753.75,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Chlorophyta,Pediastrum duplex,2560.03,633476.5,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Cryptophyta,Plagioselmis nannoplanctica,688969.44,58440408,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Cyanobacteria,Planktolyngbya limnetica,72049.09,1131743.5,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Chlorophyta,Scenedesmus communis,11622.08,1673458.12,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Chlorophyta,Sphaerocystis schroeteri,99067.5,11204261,,
46438,LP220721,LPCR0024,7/26/2022 10:00,1,Chlorophyta,Ulothrix subtilissima,85558.3,11199546,,
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Achnanthidium exiguum,1711.17,413935.22,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Achnanthidium minutissimum,9411.41,532202.38,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Cyanobacteria,Aphanizomenon sp.,11622.08,3696821,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Cocconeis placentula,28234.24,34593156,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Cyclotella bodanica,1711.17,19372974,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Cyclotella meneghiniana,5133.5,11652007,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Cymbella proxima,80,288855.81,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Diatoma moniliformis,855.58,298355.91,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Diatoma vulgaris,855.58,3480818.75,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Chlorophyta,Dictyosphaerium sp.,23244.16,2628850.5,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Encyonema minutum,17111.66,7392904,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Fragilaria capucina,23100.74,13934027,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Gomphonema sp.,855.58,1007936.31,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Cyanobacteria,Microcystis aeruginosa,97536.46,11031104,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Nitzschia amphibia,855.58,184805.92,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Cryptophyta,Plagioselmis nannoplanctica,25667.49,2177191.75,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Rhoicosphenia abbreviata,3422.33,1111848.12,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Chlorophyta,Scenedesmus communis,6844.66,985560,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Staurosirella pinnata,1711.17,362865.28,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Stephanodiscus parvus,29945.4,4609733,,Cannot meet tally in 100 fields.
46437,LP220721,LPCR-249,7/21/2022 14:45,0.01,Bacillariophyta,Synedra ulna,5811.04,15608800,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Cyanobacteria,Aphanizomenon sp.,11978.16,1881523.62,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Aulacoseira granulata,1920.02,886691.19,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Chlorophyta,Chlorella sp.,6844.66,447981.81,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Cyanobacteria,Chroococcus sp.,20533.99,688100.06,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Cryptophyta,Cryptomonas erosa,15400.49,41092476,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Cyclotella bodanica,14544.91,134340784,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Chlorophyta,Dictyosphaerium sp.,177961.27,7454417.5,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Cyanobacteria,Dolichospermum sp.,2560.03,459765.81,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Fragilaria capucina,1711.17,983768.06,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Fragilaria crotonensis,1711.17,1257933,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Melosira varians,320,2268250.5,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Cyanobacteria,Microcystis aeruginosa,268653.06,30383920,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Nitzschia inconspicua,2566.75,130904.2,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Nitzschia sp.,855.58,378595.47,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Cyanobacteria,Phormidium sp.,45035.56,4421352.5,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Cryptophyta,Plagioselmis nannoplanctica,59035.23,5007541,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Cyanobacteria,Pseudanabaena sp.,13689.33,258037.53,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Rhoicosphenia abbreviata,80,68174.77,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Rhopalodia gibba,855.58,1925046.75,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Chlorophyta,Sphaerocystis schroeteri,8555.83,2293667,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Staurosira construens,1711.17,838622,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Staurosirella lapponica,1200.01,752104.12,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Staurosirella pinnata,1120.01,263896.19,,Cannot meet tally in 100 fields.
46436,LP220721,LPCRDT03,7/21/2022 10:45,1,Bacillariophyta,Synedra ulna,80,155824.41,,Cannot meet tally in 100 fields.
46545,LP220613,LPESC119,6/16/2022 12:30,1,Chrysophyta,cf. Ochromonas sp.,27500.88,1799927,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Chlorophyta,Chlamydomonas sp.,6111.31,1097555.5,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Chlorophyta,Chlorella sp.,48890.46,204791.69,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Cryptophyta,Cryptomonas sp.,197089.66,80905520,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Bacillariophyta,Cyclotella ocellata,25973.05,1529937.88,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Bacillariophyta,Fragilaria crotonensis,480,220541.81,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Chlorophyta,Hafniomonas sp.,1527.83,563177.12,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Chrysophyta,Kephyrion sp.,7639.13,599975.62,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Bacillariophyta,Nitzschia sp.,1452.76,49393.84,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Cryptophyta,Plagioselmis nannoplanctica,267369.69,34298608,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Cryptophyta,Rhodomonas lacustris,19861.75,15817758,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Bacillariophyta,Staurosira construens,12222.61,1267148.62,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Bacillariophyta,Stephanodiscus sp.,15278.27,27742874,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Chlorophyta,Tetraedron minimum,80,8640.09,,
46545,LP220613,LPESC119,6/16/2022 12:30,1,Euglenophyta,Trachelomonas sp.,1527.83,1757528.62,,
46544,LP220613,LPCR2085,6/15/2022 14:45,1,Bacillariophyta,Aulacoseira sp.,5000.05,3271213.25,,Cannot meet tally in 100 fields.
46544,LP220613,LPCR2085,6/15/2022 14:45,1,Bacillariophyta,Cocconeis placentula,96253.09,51405916,,Cannot meet tally in 100 fields.
46544,LP220613,LPCR2085,6/15/2022 14:45,1,Cryptophyta,Cryptomonas sp.,1000.01,636701.94,,Cannot meet tally in 100 fields.
46544,LP220613,LPCR2085,6/15/2022 14:45,1,Bacillariophyta,Cyclotella ocellata,64168.72,5442979,,Cannot meet tally in 100 fields.
46544,LP220613,LPCR2085,6/15/2022 14:45,1,Bacillariophyta,Cyclotella sp.,18159.5,8628768,,Cannot meet tally in 100 fields.
46544,LP220613,LPCR2085,6/15/2022 14:45,1,Bacillariophyta,Fragilaria crotonensis,54478.5,15146698,,Cannot meet tally in 100 fields.
46544,LP220613,LPCR2085,6/15/2022 14:45,1,Bacillariophyta,Nitzschia sp.,53473.94,3048014.25,,Cannot meet tally in 100 fields.
46544,LP220613,LPCR2085,6/15/2022 14:45,1,Bacillariophyta,Planothidium sp.,18159.5,3337408,,Cannot meet tally in 100 fields.
46543,LP220613,LPCR1679,6/15/2022 10:00,1,Cyanobacteria,cf. Aphanizomenon sp.,404457.41,14294693,,
46543,LP220613,LPCR1679,6/15/2022 10:00,1,Chlorophyta,cf. Chlamydomonas sp.,25926.76,4656296,,
46543,LP220613,LPCR1679,6/15/2022 10:00,1,Cryptophyta,Cryptomonas sp.,82965.62,50043644,,
46543,LP220613,LPCR1679,6/15/2022 10:00,1,Bacillariophyta,Fragilaria crotonensis,4358.28,1314425.25,,
46543,LP220613,LPCR1679,6/15/2022 10:00,1,Cryptophyta,Plagioselmis nannoplanctica,956697.31,122726656,,
46543,LP220613,LPCR1679,6/15/2022 10:00,1,Bacillariophyta,Stephanodiscus sp.,80,128680.8,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Chlorophyta,cf. Chlamydomonas sp.,56103.8,6345185,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Cryptophyta,Cryptomonas sp.,49090.83,27965816,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Bacillariophyta,Fragilaria sp.,1452.76,196251,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Chrysophyta,Kephyrion sp.,1452.76,114099.41,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Chlorophyta,Monoraphidium sp.,1402.6,61689.3,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Bacillariophyta,Nitzschia sp.,1452.76,117673.57,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Cryptophyta,Plagioselmis nannoplanctica,406752.56,52178868,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Chlorophyta,Sphaerocystis sp.,640.01,41888.29,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Bacillariophyta,Stephanodiscus sp.,42077.85,95442160,,
46546,LP220613,LPCR1169,6/14/2022 19:00,1,Bacillariophyta,Synedra cyclopum,19636.33,4349095.5,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Bacillariophyta,Achnanthidium sp.,10694.79,335986.38,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Bacillariophyta,Asterionella formosa,34223.32,9665058,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Chrysophyta,cf. Ochromonas sp.,80,9047.87,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Chlorophyta,Chlorella sp.,44918.11,188152.36,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Chrysophyta,Chrysococcus sp.,80,5236.04,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Bacillariophyta,Cocconeis placentula,80,52779.24,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Cryptophyta,Cryptomonas sp.,10694.79,6092553,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Bacillariophyta,Cyclotella sp.,25667.49,1511938.62,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Bacillariophyta,Diatoma vulgaris,80,98018.59,,
46465,LP220613,LPSJR193,6/14/2022 14:00,1,Bacillariophyta,Encyonema minutum,2138.96,91266.82,,
