SampleFk,TripID,StationID,CollectionDateTime,MinDepth_m,MaxDepth_m,Division,GenusSpecies,Abundance,BioMass,Notes,Flag
46564,LP220919,LPCRDT03,9/26/2022 10:30,18.178,18.178,Rotifera,Polyarthra vulgaris,1.16,0.03,Microcystis present.,
46564,LP220919,LPCRDT03,9/26/2022 10:30,18.178,18.178,Bivalvia,Quagga veliger,11.05,0.24,Microcystis present.,
46564,LP220919,LPCRDT03,9/26/2022 10:30,18.178,18.178,Copepoda,Skistodiaptomus pallidus,0.97,3.98,Microcystis present.,
46564,LP220919,LPCRDT03,9/26/2022 10:30,18.178,18.178,Rotifera,Synchaeta spp.,0.39,0,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Cladocera,Bosmina longirostris,2.28,1.28,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Copepoda,Calanoid copepodid,0.43,0.46,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Cladocera,Ceriodaphnia spp.,0.14,0.05,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Copepoda,Cyclopoid copepodid,4.27,0.75,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Cladocera,Daphnia retrocurva,0.28,1.16,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Copepoda,Mesocyclops edax,0.14,2.3,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Copepoda,nauplii larvae,15.52,1.15,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Rotifera,Polyarthra vulgaris,1.14,0.02,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Bivalvia,Quagga veliger,2.28,0.02,Microcystis present.,
46563,LP220919,LPESC119,9/21/2022 17:50,0,23,Copepoda,Tropocyclops prasinus,4.27,3.34,Microcystis present.,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Cladocera,Bosmina longirostris,1.11,0.91,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Copepoda,Calanoid copepodid,0.14,0.18,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Rotifera,Collotheca spp.,0.28,0.01,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Rotifera,Conochiloides spp.,0.14,0,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Rotifera,Conochilus unicornis,0.28,0,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Copepoda,Cyclopoid copepodid,5.12,9.88,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Cladocera,Daphnia retrocurva,4.56,18.25,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Cladocera,Diaphanosoma brachyurum,0.14,0.13,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Copepoda,Mesocyclops edax,0.55,10.33,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Copepoda,nauplii larvae,12.03,0.63,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Rotifera,Polyarthra vulgaris,8.44,0.22,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Bivalvia,Quagga veliger,0.69,0,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Rotifera,Synchaeta spp.,0.41,0,,
46562,LP220919,LPCR2085,9/21/2022 11:30,0,28,Copepoda,Tropocyclops prasinus,0.41,0.28,,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Rotifera,Ascomorpha ecaudis,0.23,0.01,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Cladocera,Bosmina longirostris,0.23,0.09,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Copepoda,Calanoid copepodid,0.75,1.2,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Rotifera,Conochilus unicornis,1.1,0,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Copepoda,Cyclopoid copepodid,1.9,0.81,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Cladocera,Daphnia galeata,0.69,10.03,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Cladocera,Daphnia pulex,0.06,0.64,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Cladocera,Daphnia retrocurva,0.12,0.17,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Cladocera,Diaphanosoma brachyurum,0.81,1.47,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Copepoda,Leptodiaptomus siciloides,0.06,0.15,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Copepoda,Mesocyclops edax,0.12,0.18,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Copepoda,nauplii larvae,2.88,0.29,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Rotifera,Polyarthra vulgaris,1.04,0.03,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Bivalvia,Quagga veliger,1.84,0.05,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Copepoda,Skistodiaptomus pallidus,0.29,1.18,Microcystis present.,
46561,LP220919,LPCR1679,9/21/2022 8:00,0,30,Copepoda,Tropocyclops prasinus,0.46,0.39,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,Aglaodiaptomus clavipes,0.05,0.69,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Rotifera,Ascomorpha ecaudis,0.1,0,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Cladocera,Bosmina longirostris,0.1,0.04,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,Calanoid copepodid,0.64,0.81,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Rotifera,Collotheca spp.,0.1,0,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Rotifera,Conochilus unicornis,2.9,0.01,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,Cyclopoid copepodid,0.3,0.12,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Cladocera,Daphnia galeata,0.54,2.67,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Cladocera,Daphnia pulex,0.2,4.56,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Cladocera,Daphnia retrocurva,0.1,0.2,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,Diacyclops thomasi,0.05,0.09,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Cladocera,Diaphanosoma brachyurum,0.39,0.23,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Rotifera,Keratella cochlearis,0.05,0,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,Leptodiaptomus siciloides,0.05,0.12,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,Mesocyclops edax,0.15,0.26,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,nauplii larvae,4.43,0.38,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Rotifera,Polyarthra vulgaris,0.44,0.01,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Bivalvia,Quagga veliger,1.28,0.02,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,Skistodiaptomus pallidus,0.2,0.75,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Rotifera,Trichocerca multicrinis,0.1,0.01,Microcystis present.,
46560,LP220919,LPCR1169,9/20/2022 15:40,0,30,Copepoda,Tropocyclops prasinus,0.1,0.06,Microcystis present.,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Rotifera,Ascomorpha ecaudis,0.08,0,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Rotifera,Ascomorpha ovalis,0.16,0,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Cladocera,Bosmina longirostris,1.09,0.86,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Copepoda,Calanoid copepodid,1.25,2.85,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Rotifera,Collotheca spp.,0.16,0,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Rotifera,Conochilus unicornis,0.86,0,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Copepoda,Cyclopoid copepodid,0.86,1.5,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Cladocera,Daphnia galeata,0.86,3.87,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Cladocera,Daphnia pulex,0.08,2.49,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Copepoda,Diacyclops thomasi,0.08,0.17,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Cladocera,Diaphanosoma brachyurum,0.39,0.29,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Cladocera,Eubosmina coregoni,0.08,0.07,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Rotifera,Keratella cochlearis,2.8,0.01,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Copepoda,Leptodiaptomus siciloides,0.23,0.5,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Copepoda,Mesocyclops edax,0.08,0.17,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Copepoda,nauplii larvae,6.78,0.32,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Rotifera,Plationus patulus,0.08,0,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Rotifera,Polyarthra vulgaris,1.01,0.02,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Bivalvia,Quagga veliger,2.34,0.05,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Copepoda,Skistodiaptomus pallidus,0.47,1.78,,
46559,LP220919,LPSJR193,9/20/2022 11:40,0,30,Copepoda,Tropocyclops prasinus,0.7,0.57,,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,Aglaodiaptomus clavipes,0.22,3.9,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Rotifera,Ascomorpha ecaudis,0.22,0,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,Calanoid copepodid,0.97,1.66,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Rotifera,Collotheca spp.,0.22,0,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Rotifera,Conochilus unicornis,11.94,0.07,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,Cyclopoid copepodid,0.32,0.56,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Cladocera,Daphnia galeata,1.08,10.23,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Cladocera,Daphnia pulex,0.97,17.4,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,Diacyclops thomasi,0.11,0.29,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Cladocera,Diaphanosoma brachyurum,0.11,0.03,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,Leptodiaptomus siciloides,0.54,1.29,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,Mesocyclops edax,0.43,0.69,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,nauplii larvae,3.66,0.44,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Rotifera,Polyarthra vulgaris,0.11,0,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Bivalvia,Quagga veliger,1.51,0.02,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,Skistodiaptomus pallidus,0.32,1.37,Microcystis present.,
46558,LP220919,LPCR0905,9/20/2022 9:50,0,30,Copepoda,Tropocyclops prasinus,0.11,0.07,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Rotifera,Anuraeopsis fissa,0.07,0,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Rotifera,Ascomorpha ecaudis,0.33,0,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Cladocera,Bosmina longirostris,0.33,0.12,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,Calanoid copepodid,0.6,0.57,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Rotifera,Collotheca spp.,0.47,0.01,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Rotifera,Conochilus unicornis,0.4,0,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,Cyclopoid copepodid,1.94,2.15,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Cladocera,Daphnia galeata,0.47,4.54,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Cladocera,Daphnia pulex,1.07,18.64,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,Diacyclops thomasi,0.13,0.23,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Cladocera,Diaphanosoma brachyurum,0.53,1.61,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Rotifera,Hexarthra fennica var. oxyuris,1,0.02,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,Leptodiaptomus ashlandi,0.07,0.11,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,Leptodiaptomus siciloides,0.33,0.68,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,Mesocyclops edax,0.07,0.14,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,nauplii larvae,6.15,0.45,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Rotifera,Polyarthra vulgaris,0.13,0,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Bivalvia,Quagga veliger,3.21,0.05,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,Skistodiaptomus pallidus,0.07,0.22,Microcystis present.,
46557,LP220919,LPCR0453,9/20/2022 7:35,0,30,Copepoda,Tropocyclops prasinus,0.07,0.04,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Copepoda,Aglaodiaptomus clavipes,0.07,1.52,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Rotifera,Ascomorpha ecaudis,0.53,0.01,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Copepoda,Calanoid copepodid,0.67,1.32,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Rotifera,Collotheca spp.,0.2,0,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Rotifera,Conochilus unicornis,0.2,0,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Copepoda,Cyclopoid copepodid,0.73,0.42,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Cladocera,Daphnia galeata,0.2,0.88,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Cladocera,Daphnia pulex,0.47,21.88,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Cladocera,Diaphanosoma brachyurum,0.87,0.66,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Copepoda,Leptodiaptomus ashlandi,0.73,1.23,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Copepoda,Leptodiaptomus siciloides,0.33,0.76,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Copepoda,Mesocyclops edax,0.07,0.12,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Copepoda,nauplii larvae,6.99,0.52,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Bivalvia,Quagga veliger,4.86,0.08,Microcystis present.,
46555,LP220919,LPCR0024,9/19/2022 13:30,0,30,Copepoda,Skistodiaptomus pallidus,0.13,0.55,Microcystis present.,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Copepoda,Aglaodiaptomus clavipes,0.01,0.12,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Rotifera,Ascomorpha ecaudis,0.01,0,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Cladocera,Bosmina longirostris,0,0,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Copepoda,Calanoid copepodid,0.01,0.02,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Rotifera,Collotheca spp.,0,0,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Rotifera,Conochilus unicornis,0.02,0,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Copepoda,Cyclopoid copepodid,0.03,0.01,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Cladocera,Daphnia galeata,0,0.03,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Cladocera,Daphnia pulex,0.03,0.93,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Copepoda,Diacyclops thomasi,0.01,0.01,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Cladocera,Diaphanosoma brachyurum,0.01,0.01,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Rotifera,Keratella hiemalis,0.01,0,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Copepoda,Leptodiaptomus ashlandi,0.01,0.02,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Copepoda,nauplii larvae,0.11,0.01,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Rotifera,Polyarthra vulgaris,0.02,0,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Bivalvia,Quagga veliger,0.11,0,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Copepoda,Skistodiaptomus pallidus,0,0.01,Microcystis present. Low abundance. Unable to meet tally. ,
46556,LP220919,LPCR0024,9/19/2022 13:30,30,60,Rotifera,Synchaeta spp.,0,0,Microcystis present. Low abundance. Unable to meet tally. ,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Aglaodiaptomus clavipes,0.13,2.14,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Rotifera,Ascomorpha ovalis,0.02,0,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Cladocera,Bosmina longirostris,0.25,0.24,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Calanoid copepodid,0.15,0.34,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Rotifera,Cephalodella spp.,0.04,0,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Cyclopoid copepodid,0.21,0.08,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Cladocera,Daphnia galeata,0.13,1.59,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Cladocera,Daphnia pulex,0.25,4.53,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Diacyclops thomasi,0.04,0.08,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Harpacticoida sp.,0.1,0.02,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Rotifera,Keratella cochlearis,0.02,0,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Rotifera,Keratella hiemalis,0.02,0,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Rotifera,Lepadella ovalis,0.08,0,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Leptodiaptomus ashlandi,0.08,0.17,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Leptodiaptomus siciloides,0.06,0.15,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Mesocyclops edax,0.08,0.67,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,nauplii larvae,1.05,0.05,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Rotifera,Polyarthra remata,0.02,0,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Rotifera,Polyarthra vulgaris,0.02,0,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Bivalvia,Quagga veliger,1.26,0.01,High algae and detritus.,
46554,LP220826,LPCR-249,8/29/2022 16:30,0,0,Copepoda,Tropocyclops prasinus,0.08,0.06,High algae and detritus.,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,Aglaodiaptomus clavipes,0.13,2.52,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Rotifera,Anuraeopsis fissa,0.64,0,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Rotifera,Bdelloidea sp.,0.13,0,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,Calanoid copepodid,3.19,6.61,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Rotifera,Collotheca spp.,0.13,0.01,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,Cyclopoid copepodid,2.04,2.09,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Cladocera,Daphnia galeata,0.38,1.65,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Cladocera,Daphnia pulex,0.64,11.23,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Rotifera,Hexarthra spp.,0.13,0,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,Leptodiaptomus ashlandi,0.51,1.1,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,Leptodiaptomus siciloides,0.38,1.15,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,Mesocyclops edax,0.64,1.14,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Rotifera,Monostyla stenroosi,0.13,0,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,nauplii larvae,7.67,0.25,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Bivalvia,Quagga veliger,9.33,0.1,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,Skistodiaptomus pallidus,0.89,3.68,,
46553,LP220826,LPCRDT03,8/29/2022 11:00,18.928,18.928,Copepoda,Tropocyclops prasinus,0.13,0.1,,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Rotifera,Ascomorpha ecaudis,0.06,0,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Cladocera,Bosmina longirostris,0.35,0.34,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Copepoda,Calanoid copepodid,1.34,2.43,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Rotifera,Collotheca spp.,0.12,0.01,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Copepoda,Cyclopoid copepodid,1.58,0.79,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Cladocera,Daphnia galeata,0.12,0.52,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Cladocera,Daphnia pulex,0.82,31.92,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Copepoda,Diacyclops thomasi,0.06,0.12,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Cladocera,Diaphanosoma brachyurum,0.06,0.02,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Copepoda,Leptodiaptomus siciloides,0.41,0.95,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Copepoda,Mesocyclops edax,0.47,0.75,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Copepoda,nauplii larvae,5.32,0.44,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Bivalvia,Quagga veliger,5.32,0.06,Microcystis present.,
46551,LP220826,LPCR0024,8/26/2022 10:30,0,30,Copepoda,Skistodiaptomus pallidus,0.12,0.45,Microcystis present.,
